id,title,author,authors,isbn13,isbn10,price,publisher,pubyear,subjects,lexile,pages,dimensions
7,Introduction to African Oral Literature and Performance,Bayo Ogunjimi,"Bayo Ogunjimi, Abdul Rasheed Na'allah",9.78159E+12,1592211518,$23.95,Africa World Press,2006,"Africa - Anthropology & Sociology, African Folklore & Mythology, Oral Tradition & Storytelling, General & Miscellaneous African Literature - Literary Criticism, African Literature Anthologies, Fables, Fairy Tales, & Folk Tales - Literary Criticism",,146,8.30 (w) x 5.30 (h) x 0.80 (d)
474,Out on the Porch: An Evocation in Words and Pictures,Reynolds Price,"Reynolds Price, Clifton Dowell, Reynolds Price",9.78095E+12,945575939,$1.99,Algonquin Books of Chapel Hill,1992,"Outdoor & Recreational Areas, American Literature Anthologies",,128,8.36 (w) x 8.28 (h) x 0.50 (d)
424,"Friction, Volume 7: Best Gay Erotic Fiction",Jesse Grant,Jesse Grant,9.78156E+12,1555838278,$1.99,Alyson Books,2004,"Fiction, American Literature Anthologies, Anthologies, Gay & Lesbian Studies, Fiction Subjects",,368,5.40 (w) x 8.50 (h) x 0.80 (d)
236,"Love, Castro Street: Reflections of San Francisco",Katherine V. Forrest,"Katherine V. Forrest, Jim Van Buskirk",9.78156E+12,1555839975,$1.99,Alyson Books,2007,"American Literature Anthologies, Anthologies, Gay & Lesbian Studies",,288,6.00 (w) x 9.00 (h) x 0.70 (d)
229,Up All Night: Adventures in Lesbian Sex,Stacy Bias,"Stacy Bias, Stacy M. Bias",9.78156E+12,1555837476,$1.99,Alyson Books,2004,"Short Story Anthologies, Peoples & Cultures - American Anthologies, Gay & Lesbian Literature Anthologies, Gay & Lesbian Fiction, Erotica",,264,5.40 (w) x 8.50 (h) x 0.60 (d)
460,The Best American Short Plays 2004-2005,Barbara Parisi,Barbara Parisi,9.78156E+12,1557837120,$15.83,Applause Theatre and Cinema Books,2008,"Drama Anthologies, American Drama, American Literature Anthologies",,332,5.50 (w) x 8.40 (h) x 0.70 (d)
59,The Best American Short Plays 2008-2009,Barbara Parisi,Barbara Parisi,9.78156E+12,1557837600,$14.85,Applause Theatre Book Publishers,2010,"Drama Anthologies, American Drama, American Literature Anthologies",,356,5.50 (w) x 8.40 (h) x 1.10 (d)
143,The Best American Short Plays 2007-2008,Barbara Parisi,Barbara Parisi,9.78156E+12,155783749X,$18.99,Applause Theatre Book Publishers,2009,"Performing Arts, Theater",,,
183,The Best American Short Plays 2006-2007,Barbara Parisi,Barbara Parisi,9.78156E+12,1557837481,$17.74,Applause Theatre Book Publishers,2010,"Drama Anthologies, American Drama, American Literature Anthologies",,380,5.50 (w) x 8.40 (h) x 1.10 (d)
363,The Best American Short Plays 2006-2007,Barbara Parisi,Barbara Parisi,9.78156E+12,1557837473,$34.99,Applause Theatre Book Publishers,2010,"Performing Arts, Reference",,,
227,The Best American Short Plays 2003-2004,Glenn Young,Glenn Young,9.78156E+12,1557836965,$13.25,Applause Theatre Book Publishers,2006,"Drama, General & Miscellaneous Drama, American Literature Anthologies, Anthologies",,312,5.50 (w) x 8.40 (h) x 0.70 (d)
398,Women Heroes: Six Short Plays from the Women's Project,Julia Miles,Julia Miles,9.78094E+12,936839228,$1.99,Applause Theatre Book Publishers,1987,"Drama, American Literature Anthologies, General & Miscellaneous Drama, Anthologies",,104,4.80 (w) x 6.80 (h) x 0.30 (d)
207,La Llorona on the Longfellow Bridge: Poetry Y Otras Movidas,Alicia Gaspar De Alba,Alicia Gaspar De Alba,9.78156E+12,1558853995,$7.54,Arte Publico Press,2003,Peoples & Cultures - American Anthologies,,128,5.50 (w) x 8.30 (h) x 0.40 (d)
301,Riding Low on Streets of Gold,Judith Ortiz Cofer,Judith Ortiz Cofer,9.78156E+12,1558853804,$13.90,Arte Publico Press,2003,"American Literature Anthologies, Teens - Poetry, Drama & Literary Criticism, Teen Fiction",,192,5.58 (w) x 8.48 (h) x 0.61 (d)
109,"Luis Valdez - Early Works: Actos, Bernabe and Pensamiento Serpentino",Luis Valdez,"Luis Valdez, Teatro Campesino",9.78156E+12,1558850031,$4.90,Arte Publico Press,1990,Peoples & Cultures - American Anthologies,,189,4.88 (w) x 8.66 (h) x 0.50 (d)
461,En Otra Voz: Antolog&#237;a de Literatura Hispana de los Estados Unidos,Nicolas Kanellos,"Nicolas Kanellos, Jose B. Fernandez, Kenya Dworkin-Mendez",9.78156E+12,1558853464,$8.39,Arte Publico Press,2002,Peoples & Cultures - American Anthologies,,608,6.02 (w) x 9.12 (h) x 1.28 (d)
400,Message to Aztlan: Selected Readings,Rodolfo Gonzales,"Rodolfo Gonzales, Antonio Esquibel, Rodolfo F. Acuna",9.78156E+12,1558853316,$13.63,Arte Publico Press,2001,"Civil Rights - United States, Peoples & Cultures - American Anthologies, Mexican Americans & Chicanos",,256,5.52 (w) x 8.52 (h) x 0.90 (d)
117,Mother California: A Story of Redemption Behind Bars,Kenneth E. Hartman,Kenneth E. Hartman,9.78193E+12,1934633941,$14.00,Atlas & Co.,2010,"Biographies &amp; Autobiographies, General",,,
277,Mother California: A Story of Redemption Behind Bars,Kenneth E. Hartman,Kenneth E. Hartman,9.78193E+12,1934633194,$17.20,Atlas & Co.,2009,"Penology & Correctional Studies - General & Miscellaneous, Prisoners & Accused Persons - Biography, United States Studies - General & Miscellaneous, Prisons & Prison Life, American Literature Anthologies",,208,5.20 (w) x 7.20 (h) x 0.90 (d)
340,81 Famous Poems,Alexander Scourby,"Alexander Scourby, William Shakespeare, Walt Whitman, A. Yeats, Bramwell Fletcher",9.78095E+12,945353820,$24.95,AudioGO,1993,Literary Collections,,,
77,Listening For God Rdr Vol 4,Paula J. Carlson,"Paula J. Carlson, Peter S. Hawkins",9.78081E+12,806645776,$13.43,"Augsburg Fortress, Publishers",2003,"Faith, Literature Anthologies - General & Miscellaneous, General & Miscellaneous Christian Life, American Literature Anthologies",,164,5.50 (w) x 8.50 (h) x 0.35 (d)
83,"Listening For God Reader, Vol 1",Paula J. Carlson,"Paula J. Carlson, Peter S. Hawkins, Peter S. Hawkins",9.78081E+12,806627158,$13.43,"Augsburg Fortress, Publishers",1994,"Faith, Literature Anthologies - General & Miscellaneous, General & Miscellaneous Christian Life, American Literature Anthologies",,164,0.35 (w) x 5.50 (h) x 8.50 (d)
125,Listening For God Reader Volume 3,Paula J. Carlson,"Paula J. Carlson, Peter S. Hawkins",9.78081E+12,806639628,$13.99,"Augsburg Fortress, Publishers",2000,"Faith, Literature Anthologies - General & Miscellaneous, General & Miscellaneous Christian Life, American Literature Anthologies",,160,5.50 (w) x 8.50 (h) x 0.34 (d)
166,Listening for God: Contemporary Literature And The Life Of Faith: Volume 2,Paula J. Carlson,"Paula J. Carlson, Peter S. Hawkins",9.78081E+12,806628448,$13.43,"Augsburg Fortress, Publishers",1998,"Faith, Literature Anthologies - General & Miscellaneous, Religious Inspiration - General, General & Miscellaneous Christian Life, American Literature Anthologies",,160,5.42 (w) x 8.40 (h) x 0.45 (d)
369,Through the Eye of the Deer: An Anthology of Native American Women Writers,Carolyn Dunn,"Carolyn Dunn, Carol Comfort",9.78188E+12,1879960583,$19.95,Aunt Lute Books,1999,"American Literature Anthologies, General & Miscellaneous Literature Anthologies, Native American Folklore & Mythology, Anthologies, Native North American People",,284,6.00 (w) x 9.00 (h) x 0.60 (d)
476,Literary Mama: Reading for the Maternally Inclined,Andrea J. Buchanan,"Andrea J. Buchanan, Amy Hudock",9.78158E+12,1580051588,$10.16,Avalon Publishing Group,2006,"Motherhood, Family - Literary Anthologies, Parenting - General & Miscellaneous, American Literature Anthologies",,271,5.50 (w) x 7.40 (h) x 0.90 (d)
33,Among the Blacks,Ron Padgett,"Ron Padgett, Raymond Roussel",9.78094E+12,939691027,$14.00,Avenue B,1988,African Literature Anthologies,,64,5.30 (w) x 7.80 (h) x 0.30 (d)
430,The Best of Bamboo Ridge,Eric Chock,"Eric Chock, Darrell H. Y. Lum, Lum Darrell H. Y.",9.78091E+12,910043078,$1.99,Bamboo Ridge Press,1986,"American Literature Anthologies, General & Miscellaneous Literature Anthologies, Peoples & Cultures - Fiction",,325,5.30 (w) x 8.40 (h) x 0.70 (d)
43,Early African American Classics (Barnes &amp; Noble Classics Series),Barnes &amp; Noble,Barnes & Noble,9.7814E+12,1400500281,$24.95,Barnes & Noble,2008,"Slavery - Social Sciences, Peoples & Cultures - American Anthologies, American Fiction & Literature Classics, Slave Narratives & Biographies",,,11.10 (w) x 14.10 (h) x 6.30 (d)
61,One Hundred and One Famous Poems (Barnes &amp; Noble Library of Essential Reading),Roy J. Cook,Roy J. Cook,9.78144E+12,1435114760,$8.95,Barnes & Noble,2009,Literary Collections,,,
116,The Outlaw Bible of American Literature,Alan Kaufmann,"Alan Kaufmann, Barney Rosset, Neil Ortenberg",9.78156E+12,1560255501,$16.92,Basic Books,2004,American Literature Anthologies,,920,6.12 (w) x 9.00 (h) x 1.61 (d)
300,"Pioneers of the Black Atlantic: Five Slave Narratives from the Enlightenment, 1772-1815",Henry Louis Gates Jr.,Henry Louis Gates Jr.,9.78189E+12,1887178988,$26.00,Basic Civitas Books,1998,"United States History - African American History, African American History, African Diaspora History, Social Sciences - General & Miscellaneous, American Literature Anthologies, Peoples & Cultures - Biography, Historical Biography - United States, General",1300L,656,6.00 (w) x 9.00 (h) x 1.40 (d)
223,Age Ain't Nothing But a Number: Black Women Explore Midlife,Carleen Brice,Carleen Brice,9.78081E+12,807028231,$18.95,Beacon,2003,"Middle Age, Women Authors - Literature Anthologies, Peoples & Cultures - American Anthologies, African Americans - General & Miscellaneous, Aging - General & Miscellaneous, Literature Anthologies - General & Miscellaneous, American Literature Anthologies",,256,5.50 (w) x 8.50 (h) x 0.50 (d)
322,American Short Story and Its Writer: An Anthology,Ann Charters,"Ann Charters, Ann Charters",9.78031E+12,312191766,$78.10,Bedford/St. Martin's,1999,"Short Story Anthologies, American Literature Anthologies",,1495,5.90 (w) x 9.30 (h) x 1.79 (d)
162,"The Vietnam War in American Stories, Songs, and Poems",H. Bruce Franklin,H. Bruce Franklin,9.78031E+12,312115520,$18.75,Bedford/St. Martin's,1995,American Literature Anthologies,,343,5.40 (w) x 8.30 (h) x 0.80 (d)
56,"Poems, Poets, Poetry: An Introduction and Anthology",Helen Vendler,Helen Vendler,9.78031E+12,312463197,$1.99,Bedford/St. Martin's,2009,"Poetry Anthologies, American Poetry, English Poetry, English & Irish Literature Anthologies, American Literature Anthologies",,752,5.90 (w) x 9.00 (h) x 1.00 (d)
108,Making Literature Matter: An Anthology for Readers and Writers,John Schilb,"John Schilb, John Clifford",9.78031E+12,312474911,,Bedford/St. Martin's,2008,"Language Arts &amp; Disciplines, General",,,
79,"Approaching Literature: Writing, Reading, Thinking",Peter Schakel,"Peter Schakel, Jack Ridl",9.78031E+12,312452837,$48.94,Bedford/St. Martin's,2007,"Nonfiction Writing - General & Miscellaneous, English Language Readers, Student Life - College Guides, Rhetoric - English Language, American Literature Anthologies",,1696,6.53 (w) x 9.26 (h) x 1.69 (d)
261,Sticks and Stones and Other Student Essays,Ruthe Thompson,"Ruthe Thompson, Rise B. Axelrod, Charles R. Cooper",9.78031E+12,312596227,$14.21,Bedford/St. Martin's,2010,"American Essays, English Language Readers, American Literature Anthologies",,240,5.49 (w) x 8.33 (h) x 0.46 (d)
159,Bedford Anthology of American Literature: Volume Two: 1865 to Present,Susan Belasco,"Susan Belasco, Linck Johnson",9.78031E+12,312412088,$59.78,Bedford/St. Martin's,2008,American Literature Anthologies,,1632,6.90 (w) x 9.10 (h) x 1.80 (d)
350,On Grandma's Porch: Stories and True Facts about Growing up Southern in the Good Old Days,Sandra Chastain,"Sandra Chastain, Martha Crockett, Debra Leigh Smith",9.78098E+12,976876027,$14.49,"BelleBooks, Incorporated",2007,"Short Story Anthologies, Regional American Anthologies",,249,5.90 (w) x 8.90 (h) x 0.60 (d)
371,Latinos in Lotusland: An Anthology of Contemporary Southern California Literature,Daniel A. Olivas,Daniel A. Olivas,9.78193E+12,1931010471,$20.00,Bilingual Review/Press,2008,"Literary Collections, General",,,
289,"The African American Experience: Black History and Culture Through Speeches, Letters, Editorials, Poems, Songs, and Stories",Kai Wright,Kai Wright,9.78158E+12,1579127738,$17.44,"Black Dog & Leventhal Publishers, Inc.",2009,Peoples & Cultures - American Anthologies,,720,6.90 (w) x 9.90 (h) x 1.90 (d)
187,Hokum: An Anthology of African-American Humor,Paul Beatty,Paul Beatty,9.7816E+12,1596911484,$16.95,Bloomsbury USA,2006,"Humor, General",,,
28,How God Fix Jonah,Lorenz Graham,"Lorenz Graham, Ashley Bryan, Effie Lee Morris",9.78156E+12,1563976986,$16.15,Boyds Mills Press,2000,"Bible - Stories, African Literature Anthologies",,160,7.33 (w) x 10.32 (h) x 0.67 (d)
319,"Glances Backward: An Anthology of American Homosexual Writing, 1830-1920",James J. Gifford,James J. Gifford,9.78155E+12,1551117282,$34.06,Broadview Press,2006,"Peoples & Cultures - American Anthologies, Gay & Lesbian Literature Anthologies, American Literature Anthologies",,388,6.00 (w) x 9.00 (h) x 0.81 (d)
110,In Our Own Words: Student Writers at Work,Rebecca Mlynarczyk,"Rebecca Mlynarczyk, Steven B. Haber",9.78052E+12,521540283,$33.09,Cambridge University Press,2005,"Nonfiction Writing - General & Miscellaneous, English Language Readers, Rhetoric - English Language, American Literature Anthologies, ESL (English as a Second Language) - Reference",,288,7.01 (w) x 10.04 (h) x 0.59 (d)
24,Oral and Written Expressions of African Cultures,Toyin Falola,"Toyin Falola, Fallou Ngom",9.78159E+12,1594606471,$26.88,Carolina Academic Press,2009,"Africa - Anthropology & Sociology, Oral Tradition & Storytelling, African Literature Anthologies",,264,6.00 (w) x 9.00 (h) x 0.70 (d)
196,"The Wadsworth Themes American Literature Series, 1945-Present, Theme 18: Class Conflicts and the American Dream",Jay Parini,"Jay Parini, Henry Hart",9.78143E+12,1428262504,$12.90,Cengage Learning,2008,"20th Century American Literature - General & Miscellaneous - Literary Criticism, American Literature Anthologies",,69,6.70 (w) x 9.00 (h) x 0.40 (d)
132,"The Heath Anthology of American Literature: Modern Period (1910?1945), Volume D",Kirk Curnutt,"Kirk Curnutt, Paul Lauter, Jackson Bryer, Richard Yarborough, John Alberti",9.78055E+12,054720194X,$80.66,Cengage Learning,2009,American Literature Anthologies,,1138,6.10 (w) x 9.10 (h) x 1.30 (d)
394,Call and Response: The Riverside Anthology of the African American Literary Tradition CD,Patricia Liggins Hill,"Patricia Liggins Hill, Patricia Liggins Hill, Bernard W. Bell, Bernard W. Bell",9.7804E+12,395875099,$10.79,CENGAGE Learning,1998,Peoples & Cultures - American Anthologies,,,5.00 (w) x 4.90 (h) x 0.20 (d)
85,"The Heath Anthology of American Literature: Contemporary Period (1945 To The Present), Volume E",Paul Lauter,"Paul Lauter, Richard Yarborough, John Alberti, Mary Pat Brady, Jackson Bryer",9.78055E+12,054720180X,$87.49,Cengage Learning,2009,American Literature Anthologies,,3612,6.00 (w) x 9.10 (h) x 1.50 (d)
191,"The Heath Anthology of American Literature, Concise Edition",Paul Lauter,"Paul Lauter, Richard Yarborough",9.78062E+12,618256636,$123.58,Cengage Learning,2003,American Literature Anthologies,,2695,6.18 (w) x 9.20 (h) x 2.20 (d)
233,The Heath Anthology of American Literature: Volume B: Early Nineteenth Century (1800-1865),Paul Lauter,"Paul Lauter, Richard Yarborough, Jackson Bryer, Charles Molesworth, King-Kok Cheung",9.78062E+12,618532986,$57.95,Cengage Learning,2004,American Literature Anthologies,,1760,6.10 (w) x 9.20 (h) x 1.40 (d)
405,The Heath Anthology of American Literature: Volume E: Contemporary Period (1945 to the Present),Paul Lauter,"Paul Lauter, Richard Yarborough, Jackson Bryer, Charles Molesworth, King-Kok Cheung",9.78062E+12,061853301X,$57.95,Cengage Learning,2005,American Literature Anthologies,,1264,6.10 (w) x 9.00 (h) x 1.00 (d)
365,Selected Works,Ralph Waldo Emerson,"Ralph Waldo Emerson, Margaret Fuller, John Carlos Rowe",9.7804E+12,395980755,$26.01,Cengage Learning,2002,"American Essays, Women Authors - American (U.S.) - Literary Criticism, Feminism - History, 19th Century American Literature - Literary Criticism, American Literature Anthologies",,504,5.58 (w) x 8.20 (h) x 0.73 (d)
311,Inside Out/Outside In: Exploring American Literature,Victoria Holder,"Victoria Holder, Holder, Dorothy Lindsay, Lyn Motai, Karen Wiederholt",9.7804E+12,395986052,$32.33,Cengage Learning,2005,"English Language Readers, United States - Civilization, American Literature Anthologies, ESL (English as a Second Language) - Reference",,360,6.50 (w) x 9.00 (h) x 0.50 (d)
306,A Loving Voice II: A Caregiver's Book of More Read-Aloud Stories for the Elderly,Carolyn Banks,"Carolyn Banks, Janis Rizzo",9.78091E+12,091478370X,$23.95,Charles Press Publishers PA,1994,"Poetry - General & Miscellaneous, American Literature Anthologies",,292,0.66 (w) x 6.00 (h) x 9.00 (d)
315,A Loving Voice: A Caregiver's Book of Read-Aloud Stories for the Elderly,Carolyn Banks,"Carolyn Banks, Janis Rizzo",9.78091E+12,914783599,$23.93,Charles Press Publishers PA,1992,"Poetry - General & Miscellaneous, American Literature Anthologies",,320,6.00 (w) x 9.00 (h) x 0.72 (d)
232,Uncle Remus: His Songs and His Sayings,Joel Chandler Harris,"Joel Chandler Harris, James H. Moser, William B. Williford",9.78088E+12,877970602,,Cherokee Publishing Company,1995,"Children's Fiction, Classics",,,
169,New Orleans Stories: Great Writers on the City,John Miller,"John Miller, Genevieve Anderson, Andrei Codrescu",9.78081E+12,811844943,$1.99,Chronicle Books LLC,2004,"Urban Sociology, American Literature Anthologies",,224,6.12 (w) x 9.12 (h) x 0.62 (d)
274,"Drinking, Smoking and Screwing: Great Writers on Good Times",Sara Nickles,"Sara Nickles, Bob Shacochis, Bob Shocochis",9.78081E+12,811807843,$13.43,Chronicle Books LLC,1994,"Sexology & Sexual Behavior - General & Miscellaneous, Food - Sociocultural Aspects, United States History - Social Aspects, Cooking & Food History, American Literature Anthologies",,224,5.50 (w) x 8.50 (h) x 0.25 (d)
98,The Hudson River Valley Reader,Edward C. Goodman,Edward C. Goodman,9.78162E+12,1616823763,,Cider Mill Press,2009,,,,
219,The Hudson River Valley Reader,Edward C. Goodman,Edward C. Goodman,9.7816E+12,1604330376,$19.95,Cider Mill Press,2009,"History, United States",,,
387,"The New World Border: Prophecies, Poems, and Loqueras for the End of the Century",Guillermo Gomez-Pena,Guillermo Gomez-Pena,9.78087E+12,872863131,$15.27,City Lights Books,2001,"United States Studies - General & Miscellaneous, Literature Anthologies - General & Miscellaneous, National Characteristics - North America, American Literature Anthologies",,244,6.00 (w) x 8.00 (h) x 0.60 (d)
453,Impossible Princess,Kevin Killian,Kevin Killian,9.78087E+12,872865282,$15.95,City Lights Books,2009,"Fiction, American Literature Anthologies, Anthologies, Gay & Lesbian Studies, Fiction Subjects",,200,5.50 (w) x 7.90 (h) x 0.60 (d)
452,"Who's to Say What's Obscene?: Politics, Culture, and Comedy in America Today",Paul Krassner,"Paul Krassner, Arianna Huffington, Wavy Gravy",9.78087E+12,872865010,$15.33,City Lights Books,2009,American Humor - Peoples & Cultures,,240,5.30 (w) x 7.90 (h) x 0.80 (d)
399,Queer Beats: How the Beats Turned America On to Sex,Regina Marler,Regina Marler,9.78157E+12,1573441880,$16.10,Cleis Press,2004,"Gay & Lesbian Literary Studies, Peoples & Cultures - American Anthologies, Gay & Lesbian Fiction, Gay & Lesbian Literature Anthologies, American Literature Anthologies",,209,6.04 (w) x 8.96 (h) x 0.72 (d)
484,Moment's Notice: Jazz in Poetry and Prose,Art Lange,"Art Lange, Nathaniel Mackey",9.78157E+12,1566890012,$18.24,Coffee House Press,1992,"Jazz - General & Miscellaneous, Literature Anthologies - General & Miscellaneous, Arts & Entertainment - Fiction, American Literature Anthologies",,384,6.00 (w) x 8.90 (h) x 1.00 (d)
486,Screaming Monkeys: Critiques of Asian American Images,M. Evelina Galang,"M. Evelina Galang, Eileen Tabios",9.78157E+12,1566891418,$22.00,Coffee House Press,2003,"Asian American Studies - General & Miscellaneous, Peoples & Cultures - American Anthologies, Asian American Literature - Literary Criticism",,500,6.40 (w) x 9.30 (h) x 1.40 (d)
264,The Columbia Anthology of American Poetry,Jay Parini,Jay Parini,9.78023E+12,231081227,$34.24,Columbia University Press,1995,"Poetry Anthologies, American Poetry, American Literature Anthologies",,757,6.48 (w) x 9.52 (h) x 1.63 (d)
180,Empire City: New York Through the Centuries,Kenneth T. Jackson,"Kenneth T. Jackson, David S. Dunbar",9.78023E+12,231109091,$18.20,Columbia University Press,2005,"Places - Literary Anthologies, Regional American Anthologies",,1008,6.04 (w) x 8.98 (h) x 1.85 (d)
403,The American Puritans: Their Prose and Poetry,Perry Miller,"Perry Miller, Perry Miller",9.78023E+12,023105419X,$29.78,Columbia University Press,1982,"Puritanism, American Literature Anthologies",,346,8.06 (w) x 8.08 (h) x 0.67 (d)
127,The Top 500 Poems,William Harmon,William Harmon,9.78023E+12,023108028X,$27.96,Columbia University Press,1992,"Poetry Anthologies, American Poetry, English Poetry, English & Irish Literature Anthologies, American Literature Anthologies",,1132,6.29 (w) x 9.32 (h) x 1.97 (d)
213,The Classic Hundred Poems: All-Time Favorites,William Harmon,"William Harmon, William Harmon",9.78023E+12,231112599,$16.40,Columbia University Press,1998,"Poetry, American Literature Anthologies, Anthologies, English, Irish, & Scottish Poetry",,288,6.31 (w) x 9.01 (h) x 0.82 (d)
269,A Place Apart: A Cape Cod Reader,Robert Finch,Robert Finch,9.78088E+12,881508594,$21.95,"Countryman Press, The",2009,"Literary Collections, American",,,
193,Soulscript: A Collection of Classic African American Poetry,June Jordan,June Jordan,9.78077E+12,767918460,$15.00,Crown Publishing Group,2004,"Poetry Anthologies, American Poetry, American Literature Anthologies",,208,5.50 (w) x 8.25 (h) x 0.50 (d)
115,Bum Rush the Page: A Def Poetry Jam,Tony Medina,"Tony Medina, Louis Reyes Rivera, Sonia Sanchez",9.78061E+12,609808400,$14.95,Crown Publishing Group,2001,"Poetry, American Literature Anthologies, Anthologies",,320,6.10 (w) x 9.15 (h) x 0.80 (d)
334,"Freedom in This Village: Twenty-Five Years of Black Gay Men's Writing, 1979 to the Present",E. Lynn Harris,"E. Lynn Harris, E. Lynn Harris",9.78079E+12,786713879,$15.15,Da Capo Press,2004,"Fiction, American Literature Anthologies, Anthologies, Gay & Lesbian Studies, Fiction Subjects, Peoples & Cultures - Fiction",,459,5.42 (w) x 8.40 (h) x 0.63 (d)
69,"Three African-American Classics: Up from Slavery, The Souls of Black Folk and Narrative of the Life of Frederick Douglass",Booker T. Washington,"Booker T. Washington, Frederick Douglass, W.E.B. Du Bois, W. E. Du Bois",9.78049E+12,486457575,$6.63,Dover Publications,2007,"Teachers - General & Miscellaneous - Biography, Slavery - Social Sciences, Civil Rights - Movements & Figures, Historical Biography - United States - 19th Century, Civil Rights - African American History, Abolitionists - Biography, Slavery & Abolitionism",,448,5.20 (w) x 8.20 (h) x 1.00 (d)
146,Native American Songs and Poems: An Anthology,Brian Swann,Brian Swann,9.78049E+12,486294501,$2.99,Dover Publications,1996,"Poetry Anthologies, Native North American Peoples - General & Miscellaneous, American Poetry, American Music - General & Miscellaneous, American Literature Anthologies, Native North American Peoples - Authors & Literature, Native North Americans - Music",,64,5.25 (w) x 8.25 (h) x 0.15 (d)
44,"African-American Poetry: An Anthology, 1773-1930",Joan R. Sherman,Joan R. Sherman,9.78049E+12,486296040,$1.80,Dover Publications,1997,"Poetry Anthologies, American Poetry, African Americans - Fiction & Literature, American Literature Anthologies",,96,5.29 (w) x 8.21 (h) x 0.25 (d)
318,"Best Plays of the Early American Theatre, 1787-1911",John Gassner,"John Gassner, Mollie Gassner, Mollie Gassner",9.78049E+12,486410986,$14.46,Dover Publications,2000,"Drama Anthologies, American Drama, American Literature Anthologies",,784,5.38 (w) x 8.46 (h) x 1.42 (d)
93,Best Remembered Poems,Martin Gardner,"Martin Gardner, Martin Gardner",9.78049E+12,048627165X,$5.94,Dover Publications,1992,"Poetry Anthologies, American Poetry, English Poetry, English & Irish Literature Anthologies, American Literature Anthologies",,224,5.40 (w) x 8.45 (h) x 0.45 (d)
37,100 Best-Loved Poems,Philip Smith,Philip Smith,9.78049E+12,486285537,$1.80,Dover Publications,1995,Poetry Anthologies,,96,5.22 (w) x 8.28 (h) x 0.28 (d)
88,Great Love Poems,Shane Weller,Shane Weller,9.78049E+12,486272842,$1.99,Dover Publications,1992,"Poetry, American Literature Anthologies, Anthologies, General & Miscellaneous Poetry, English, Irish, & Scottish Poetry",,128,5.12 (w) x 8.34 (h) x 0.32 (d)
225,Nickel and Dimed,Joan Holden,"Joan Holden, Barbara Ehrenreich",9.78082E+12,822220423,$7.20,"Dramatists Play Service, Incorporated",2005,"Drama Anthologies, American Drama, American Literature Anthologies",,67,5.30 (w) x 8.40 (h) x 0.50 (d)
111,Touch,Toni Press-Coffman,Toni Press-Coffman,9.78082E+12,822220555,$7.20,"Dramatists Play Service, Incorporated",2005,"Drama Anthologies, American Drama, Love & Relationships - Drama, American Literature Anthologies",,51,52.50 (w) x 75.00 (h) x 2.50 (d)
149,Thom Pain (based on nothing),Will Eno,Will Eno,9.78082E+12,822220768,$10.18,"Dramatists Play Service, Incorporated",2005,"Scenes and Monologues, Drama Anthologies, American Drama, American Literature Anthologies, Theater - General & Miscellaneous",,32,52.50 (w) x 75.00 (h) x 2.50 (d)
339,Montana Women Writers: A Geography of the Heart,Farcountry Press,"Farcountry Press, Sue Hart",9.78156E+12,1560373792,$18.95,Farcountry Press,2006,"Women Authors - Literature Anthologies, Regional American Anthologies, American Literature - Regional Literature - Literary Criticism, American Literature Anthologies",,395,5.92 (w) x 8.70 (h) x 1.18 (d)
326,American Negro Poetry,Arna Bontemps,"Arna Bontemps, Arna Bontemps",9.78081E+12,809015641,$17.47,"Farrar, Straus and Giroux",1995,"Poetry, American Literature Anthologies, Anthologies",,256,5.50 (w) x 8.50 (h) x 0.58 (d)
240,A Whole Other Ball Game: Women's Literature on Women's Sport,Joli Sandoz,Joli Sandoz,9.78037E+12,374525218,$20.91,"Farrar, Straus and Giroux",1997,"Women Authors - Literature Anthologies, Sports - General, Athletics - General & Miscellaneous, Sports & Adventure - Literary Anthologies, American Literature Anthologies",,288,5.50 (w) x 8.50 (h) x 0.75 (d)
12,Women Writing Africa: The Eastern Region,Amandina Lihamba,"Amandina Lihamba, Fulata L. Moyo, Mugaybuso M. Mulokozi",9.78156E+12,1558615342,$29.95,"Feminist Press at CUNY, The",2007,"Social Sciences, Women's Studies",,,
5,Women Writing Africa: West Africa and the Sahel,Esi Sutherland-Addy,"Esi Sutherland-Addy, Abena P. A. Busia, Aminata Diaw",9.78156E+12,1558615008,$29.95,"Feminist Press at CUNY, The",2005,"Literary Criticism - General & Miscellaneous, Oral Tradition & Storytelling, African Literature Anthologies",,560,6.00 (w) x 9.00 (h) x 1.30 (d)
20,Women Writing Africa: The Southern Region: Volume 1,Sheila Meintjes,"Sheila Meintjes, Dorothy Driver, Sheila Meintjes, Margie Orford, Chiedza Musengezi",9.78156E+12,1558614060,$1.99,"Feminist Press at CUNY, The",2002,"Places - Literary Anthologies, African Literature Anthologies, General & Miscellaneous African History, Women's History - Africa, Sub-Saharan",,560,6.30 (w) x 9.30 (h) x 1.50 (d)
366,Getting Home Alive,Aurora Levins Morales,"Aurora Levins Morales, Rosario Morales",9.78093E+12,932379192,$1.99,Firebrand Books,1986,"Puerto Ricans - General & Miscellaneous, Women Authors - Literature Anthologies, Puerto Ricans - Life in America, Peoples & Cultures - American Anthologies, Feminism & Feminist Theory, Literature Anthologies - General & Miscellaneous, Jewish Literature An",,213,5.50 (w) x 8.40 (h) x 0.60 (d)
